id,humansgenderdesc,humansage,humansaffected,humansdeaths
218477,,,,
218398,,,,
218128,55,1,1,
230091,,,,
226107,0,,,
225972,,,,
225606,,,,
222860,,,,
222859,,,,
221973,,,,
221972,,,,
221971,,,,
221498,,,,
221497,,,,
220677,,,,
220302,,,,
220301,,,,
220300,,,,
220299,,,,
218839,,,,
218838,,,,
218629,,,,
218592,,,,
218591,,,,
218554,0,,,
218391,,,,
218390,,,,
218389,,,,
218388,,,,
218387,,,,
218386,,,,
218385,,,,
218384,,,,
218383,,,,
218382,,,,
218381,,,,
218380,,,,
218379,,,,
218378,,,,
218377,,,,
218376,,,,
218375,,,,
218374,,,,
218373,,,,
218372,,,,
218371,,,,
218370,,,,
218369,,,,
218368,,,,
218367,,,,
218366,,,,
218267,0,,,
218137,0,,,
218126,40,1,,
218092,,,,
218091,,,,
218090,,,,
218089,,,,
218061,53,1,1,
217911,0,,,
229931,,,,
226871,,,,
222858,,,,
222857,,,,
222856,,,,
222855,,,,
222854,,,,
222853,,,,
222852,,,,
222839,,,,
221917,,,,
221916,,,,
221915,,,,
221914,,,,
221913,,,,
221912,,,,
221911,,,,
221910,,,,
221909,,,,
221908,,,,
221907,,,,
221906,,,,
221905,,,,
221904,,,,
221903,,,,
221902,,,,
221901,,,,
221900,,,,
221899,,,,
221898,,,,
221897,,,,
221896,,,,
221895,,,,
221894,,,,
221504,,,,
221501,,,,
220397,,,,
220396,,,,
220298,,,,
220297,,,,
220296,,,,
218837,,,,
218836,,,,
218590,,,,
218518,,,,
218517,,,,
218516,,,,
218515,,,,
218404,,,,
218365,,,,
218364,,,,
218363,,,,
218362,,,,
218361,,,,
218360,,,,
218359,,,,
218332,,,,
218331,,,,
218330,,,,
218329,,,,
218129,46,1,,
218082,,,,
217936,,,,
222851,,,,
222850,,,,
222849,,,,
222848,,,,
222847,,,,
222346,,,,
221708,,,,
221707,,,,
221706,,,,
221705,,,,
221704,,,,
221490,,,,
220395,,,,
220394,,,,
220295,,,,
219512,,,,
219289,,,,
219288,,,,
219082,,,,
218718,,,,
218589,,,,
218396,,,,
218358,,,,
218357,,,,
218356,,,,
218355,,,,
218354,,,,
218353,,,,
218352,,,,
218351,,,,
218350,,,,
218349,,,,
218328,,,,
218327,,,,
218326,,,,
218325,,,,
218088,,,,
218087,,,,
218086,,,,
218551,,,,
218465,,,,
218395,,,,
218109,,,,
218085,,,,
218083,,,,
218080,0,,,
230093,,,,
229987,,,,
218553,,,,
218469,,,,
218468,,,,
218467,,,,
218403,,,,
218084,,,,
217885,33,1,,
229975,,,,
222964,0,,,
222838,,,,
222345,,,,
220403,,,,
220393,,,,
220392,,,,
220294,,,,
220293,,,,
219511,,,,
218797,0,,,
218660,0,,,
218628,,,,
218588,,,,
218587,,,,
218586,,,,
218585,,,,
218584,,,,
218583,,,,
218582,,,,
218581,,,,
218580,,,,
218514,,,,
218513,,,,
218512,,,,
218511,,,,
218510,,,,
218453,,,,
218452,,,,
218324,,,,
218323,,,,
218322,,,,
218321,,,,
218127,58,1,1,
218125,61,1,,
217914,0,,,
230001,,,,
225971,,,,
225970,,,,
225969,,,,
222082,,,,
220391,,,,
220390,,,,
220389,,,,
220292,,,,
219571,,,,
219570,,,,
219569,,,,
219568,,,,
219567,,,,
219566,,,,
219565,,,,
219564,,,,
219563,,,,
219562,,,,
219561,,,,
219560,,,,
219559,,,,
219558,,,,
219557,,,,
219510,,,,
219498,,,,
219394,,,,
219287,,,,
219286,,,,
219285,,,,
219284,,,,
218835,,,,
218534,,,,
218402,,,,
218348,,,,
218347,,,,
218346,,,,
218345,,,,
218344,,,,
218343,,,,
218342,,,,
218341,,,,
218340,,,,
218320,,,,
218319,,,,
218318,,,,
218317,,,,
218313,,,,
218312,,,,
218311,,,,
218310,,,,
218237,,,,
218236,,,,
218235,,,,
218234,,,,
218233,,,,
218232,,,,
218231,,,,
218230,,,,
218229,,,,
218228,,,,
218227,,,,
218226,,,,
218225,,,,
218224,,,,
218223,,,,
218222,,,,
218124,72,1,,
218094,,,,
217848,,,,
217847,,,,
217065,72,1,1,
230029,,,,
225968,,,,
221507,,,,
221495,,,,
220502,0,,,
219509,,,,
218717,,,,
218627,,,,
218579,,,,
218578,,,,
218577,,,,
218450,41,1,1,
218339,,,,
218338,,,,
218337,,,,
218336,,,,
218335,,,,
218334,,,,
218316,,,,
218315,,,,
218309,,,,
218308,,,,
218307,,,,
218221,,,,
218220,,,,
218219,,,,
218218,,,,
218217,,,,
218216,,,,
218215,,,,
218214,,,,
218213,,,,
218212,,,,
218211,,,,
218210,,,,
218209,,,,
218208,,,,
218207,,,,
218206,,,,
218205,,,,
218204,,,,
218203,,,,
218202,,,,
218201,,,,
218200,,,,
218199,,,,
218198,,,,
218197,,,,
218196,,,,
218195,,,,
218194,,,,
218081,,,,
217951,,,,
217693,0,,,
217692,0,,,
230045,,,,
229847,,,,
225809,,,,
221500,,,,
221496,,,,
221494,,,,
220388,,,,
220387,,,,
220386,,,,
220385,,,,
220384,,,,
220383,,,,
220291,,,,
220290,,,,
220289,,,,
220288,,,,
220287,,,,
220286,,,,
220285,,,,
220284,,,,
220283,,,,
220282,,,,
220281,,,,
220280,,,,
220279,,,,
220278,,,,
220277,,,,
219508,,,,
219507,,,,
219081,,,,
219080,,,,
219079,,,,
219078,,,,
218834,,,,
218626,,,,
218576,,,,
218464,,,,
218314,,,,
218306,,,,
218264,,,,
218193,,,,
218192,,,,
218191,,,,
218190,,,,
218189,,,,
218188,,,,
218187,,,,
218186,,,,
218185,,,,
218184,,,,
218183,,,,
218182,,,,
218181,,,,
218180,,,,
218179,,,,
218178,,,,
218093,,,,
217820,,,,
217819,,,,
217818,,,,
217817,,,,
217816,,,,
217802,,,,
217799,,,,
230095,,,,
230055,,,,
230006,,,,
230003,,,,
229933,,,,
229929,,,,
225967,,,,
222344,,,,
221509,,,,
221506,,,,
220276,,,,
220275,,,,
220274,,,,
220273,,,,
220272,,,,
220271,,,,
220270,,,,
219556,,,,
219555,,,,
219554,,,,
219553,,,,
219552,,,,
219506,,,,
219283,,,,
219282,,,,
219281,,,,
219280,,,,
219279,,,,
219278,,,,
219277,,,,
219276,,,,
219275,,,,
219188,,,,
218878,,,,
218877,,,,
218876,,,,
218875,,,,
218575,,,,
218574,,,,
218263,,,,
218262,,,,
218261,,,,
218260,,,,
218177,,,,
218176,,,,
218175,,,,
218174,,,,
218055,47,1,,
217992,,,,
217881,73,1,1,
217875,0,,,
217815,,,,
217814,,,,
217813,,,,
217812,,,,
217811,,,,
217798,,,,
229846,,,,
229994,,,,
229932,,,,
229864,,,,
229855,,,,
229848,,,,
218625,,,,
218624,,,,
218486,,,,
218463,,,,
218333,,,,
217950,,,,
225966,,,,
221508,,,,
220269,,,,
220268,,,,
220267,,,,
220266,,,,
220265,,,,
219505,,,,
219504,,,,
219274,,,,
219273,,,,
219272,,,,
218905,,,,
218874,,,,
218873,,,,
218872,,,,
218871,,,,
218870,,,,
218869,,,,
218868,,,,
218867,,,,
218866,,,,
218865,,,,
218864,,,,
218833,,,,
218573,,,,
218572,,,,
218571,,,,
218570,,,,
218569,,,,
218568,,,,
218259,,,,
217916,,,,
217915,,,,
217846,,,,
217810,,,,
217809,,,,
217808,,,,
217807,,,,
217806,,,,
217805,,,,
217804,,,,
217801,,,,
217794,,,,
217793,,,,
217792,,,,
217791,,,,
217790,,,,
217789,,,,
217788,,,,
217787,,,,
230044,,,,
221489,,,,
220264,,,,
220263,,,,
220262,,,,
220261,,,,
220260,,,,
220259,,,,
220258,,,,
219270,,,,
219269,,,,
219268,,,,
219267,,,,
219266,,,,
219265,,,,
219264,,,,
219263,,,,
219262,,,,
219261,,,,
218863,,,,
218862,,,,
218567,,,,
218462,,,,
218258,,,,
218173,,,,
218172,,,,
218171,,,,
218170,,,,
217991,,,,
217786,,,,
217785,,,,
217784,,,,
217783,,,,
217782,,,,
217781,,,,
217780,,,,
217779,,,,
217778,,,,
217777,,,,
217776,,,,
217775,,,,
217774,,,,
217773,,,,
217772,,,,
217771,,,,
217770,,,,
217769,,,,
217768,,,,
217767,,,,
217766,,,,
217765,,,,
217764,,,,
217763,,,,
217762,,,,
217650,,,,
217649,,,,
217644,,,,
217643,,,,
217642,,,,
217641,,,,
217640,,,,
217639,,,,
229972,,,,
220257,,,,
220048,,,,
220047,,,,
219503,,,,
219187,,,,
218967,,,,
218861,,,,
218860,,,,
218859,,,,
218858,,,,
218857,,,,
218856,,,,
218832,,,,
218623,,,,
218394,,,,
218257,,,,
218256,,,,
218255,,,,
218254,,,,
218253,,,,
218252,,,,
218169,,,,
218168,,,,
218167,,,,
218166,,,,
218165,,,,
217800,,,,
217761,,,,
217760,,,,
217759,,,,
217695,28,1,1,
217688,,,,
217653,,,,
217652,,,,
217651,,,,
217638,,,,
217533,,,,
217532,,,,
217531,,,,
217530,,,,
217529,,,,
225965,,,,
225964,,,,
221493,,,,
220256,,,,
220255,,,,
219502,,,,
219393,,,,
218966,,,,
218904,,,,
218566,,,,
218251,,,,
218250,,,,
217990,,,,
217989,,,,
217988,,,,
217987,,,,
217913,0,,,
217795,,,,
217758,,,,
217757,,,,
217756,,,,
217755,,,,
217754,,,,
217753,,,,
217514,,,,
217513,,,,
217512,,,,
217333,0,,,
230090,,,,
229863,,,,
225963,,,,
221492,,,,
218965,,,,
218964,,,,
218963,,,,
218855,,,,
218461,,,,
218460,,,,
218393,,,,
218249,,,,
218107,,,,
218106,,,,
218105,,,,
218104,,,,
218103,,,,
218102,,,,
218101,,,,
218100,,,,
218099,,,,
218098,,,,
218097,,,,
217986,,,,
217985,,,,
217845,,,,
217752,,,,
217751,,,,
217750,,,,
217749,,,,
217748,,,,
217747,,,,
217746,,,,
217648,,,,
217647,,,,
217518,,,,
229853,,,,
217821,,,,
217535,0,,,
217534,0,,,
229999,,,,
229998,,,,
229876,,,,
221499,,,,
220215,,,,
220214,,,,
218392,,,,
217984,,,,
217983,,,,
217646,,,,
217517,,,,
217510,,,,
217509,,,,
229890,,,,
220254,,,,
220253,,,,
218901,,,,
218900,,,,
218899,,,,
218898,,,,
218897,,,,
218896,,,,
218895,,,,
218894,,,,
218893,,,,
218892,,,,
218891,,,,
218890,,,,
218889,,,,
218888,,,,
218887,,,,
218886,,,,
218885,,,,
218884,,,,
218854,,,,
218853,,,,
218852,,,,
218565,,,,
218564,,,,
218563,,,,
218562,,,,
218561,,,,
218560,,,,
218559,,,,
218473,,,,
218096,,,,
217982,,,,
217912,0,,,
217745,,,,
217744,,,,
217743,,,,
217742,,,,
217741,,,,
217740,,,,
217739,,,,
217738,,,,
217737,,,,
217736,,,,
217735,,,,
217734,,,,
217733,,,,
217691,0,,,
217637,,,,
217636,,,,
217511,,,,
229894,,,,
220076,,,,
220075,,,,
219367,,,,
218659,0,,,
218248,,,,
218247,,,,
218095,,,,
217981,,,,
217980,,,,
217979,,,,
217978,,,,
217844,,,,
217843,,,,
217842,,,,
217841,,,,
217840,,,,
217839,,,,
217838,,,,
217837,,,,
217836,,,,
217835,,,,
217732,,,,
217731,,,,
217730,,,,
217686,,,,
217685,,,,
217684,,,,
217683,,,,
217682,,,,
217681,,,,
217680,,,,
217679,,,,
217678,,,,
217677,,,,
217676,,,,
217675,,,,
217674,,,,
217626,,,,
217516,,,,
217515,,,,
217438,,,,
217437,,,,
217436,,,,
217435,,,,
217430,,,,
217429,,,,
217428,,,,
217270,,,,
217269,,,,
217060,0,,,
217059,0,,,
229961,,,,
229862,,,,
220252,,,,
220251,,,,
218558,,,,
218246,,,,
217977,,,,
217976,,,,
217975,,,,
217964,,,,
217834,,,,
217833,,,,
217832,,,,
217831,,,,
217830,,,,
217829,,,,
217828,,,,
217827,,,,
217826,,,,
217825,,,,
217824,,,,
217729,,,,
217728,,,,
217717,0,,,
217687,,,,
217635,,,,
217623,,,,
217622,,,,
217621,,,,
217620,,,,
217619,,,,
217618,,,,
217617,,,,
217616,,,,
217615,,,,
217614,,,,
217613,,,,
217508,,,,
217440,,,,
217427,,,,
217426,,,,
217425,,,,
217424,,,,
217423,,,,
217422,,,,
217421,,,,
217420,,,,
217419,,,,
217418,,,,
217268,,,,
217267,,,,
217266,,,,
217265,,,,
229930,,,,
219501,,,,
218903,,,,
218755,,,,
217974,,,,
217973,,,,
217972,,,,
217727,,,,
217726,,,,
217725,,,,
217724,,,,
217673,,,,
217672,,,,
217671,,,,
217670,,,,
217669,,,,
217645,,,,
217612,,,,
217330,,,,
217151,,,,
219077,,,,
218749,,,,
218459,,,,
218245,,,,
218244,,,,
218243,,,,
217971,,,,
217970,,,,
217823,,,,
217822,,,,
217723,,,,
217668,,,,
217667,,,,
217666,,,,
217665,,,,
217611,,,,
217417,,,,
217416,,,,
217415,,,,
217414,,,,
217413,,,,
217329,,,,
217264,,,,
217054,,,,
217053,,,,
217052,,,,
217051,,,,
217050,,,,
217002,,,,
230043,,,,
229997,,,,
229900,,,,
229852,,,,
229668,,,,
218242,,,,
217969,,,,
217949,,,,
217664,,,,
217663,,,,
217625,0,,,
217355,,,,
217001,,,,
230094,,,,
229908,,,,
220213,,,,
220212,,,,
217963,,,,
217662,,,,
217273,,,,
217149,,,,
217148,,,,
229861,,,,
218557,,,,
217661,,,,
217634,,,,
217633,,,,
217632,,,,
217610,,,,
217609,,,,
217608,,,,
217607,,,,
217606,,,,
217605,,,,
217604,,,,
217603,,,,
217412,,,,
217411,,,,
217410,,,,
217409,,,,
217408,,,,
217407,,,,
217406,,,,
217405,,,,
217150,,,,
218056,51,1,,
217968,,,,
217602,,,,
217439,,,,
217389,,,,
217189,,,,
216964,,,,
220074,,,,
217660,,,,
217659,,,,
217631,,,,
216999,,,,
216998,,,,
216993,,,,
216992,,,,
216991,,,,
216990,,,,
216989,,,,
216988,,,,
216987,,,,
216986,,,,
216985,,,,
216984,,,,
216983,,,,
216982,,,,
229959,,,,
219500,,,,
218752,,,,
218509,,,,
218458,,,,
218457,,,,
217803,,,,
217722,,,,
217721,,,,
217720,,,,
217658,,,,
217657,,,,
217630,,,,
217528,,,,
217404,,,,
217188,,,,
216946,,,,
216936,,,,
230004,,,,
217656,,,,
217403,,,,
217402,,,,
217049,,,,
217048,,,,
217047,,,,
216981,,,,
216935,,,,
216934,,,,
216933,,,,
216932,,,,
216904,,,,
216903,,,,
229996,,,,
229989,,,,
229988,,,,
217187,,,,
217186,,,,
217185,,,,
216997,,,,
217190,,,,
217184,,,,
217183,,,,
217182,,,,
217181,,,,
217629,,,,
217628,,,,
217401,,,,
217180,,,,
216980,,,,
216979,,,,
216978,,,,
216977,,,,
216976,,,,
216975,,,,
216974,,,,
216973,,,,
216972,,,,
216971,,,,
216970,,,,
216969,,,,
216945,,,,
216902,,,,
216583,78,1,,
229893,,,,
224030,,,,
220250,,,,
220073,,,,
217400,,,,
217046,,,,
216968,,,,
216944,,,,
216858,0,1,,
216602,,3,,
216542,,,,
216541,,,,
216540,,,,
216539,,,,
216538,,,,
216537,,,,
216536,,,,
216535,,,,
216534,,,,
216533,,,,
216532,,,,
216531,,,,
216530,,,,
220072,,,,
219366,,,,
219365,,,,
217967,,,,
217719,,,,
217527,,,,
217399,,,,
217398,,,,
217348,,,,
217179,,,,
217045,,,,
217044,,,,
217043,,,,
217042,,,,
217041,,,,
217040,,,,
217039,,,,
216943,,,,
216942,,,,
216529,,,,
216528,,,,
216527,,,,
216526,,,,
216525,,,,
216524,,,,
216523,,,,
216522,,,,
216521,,,,
216424,,,,
217966,,,,
217965,,,,
217952,,,,
217397,,,,
217396,,,,
217395,,,,
217038,,,,
217037,,,,
217036,,,,
217035,,,,
217034,,,,
217033,,,,
216996,,,,
216967,,,,
216906,,,,
216905,,,,
216520,,,,
216519,,,,
216518,,,,
216517,,,,
216516,,,,
216515,,,,
216514,,,,
216513,,,,
216505,,,,
230130,,,,
230127,,,,
229970,,,,
217962,,,,
217655,,,,
217178,,,,
217177,,,,
217176,,,,
217175,,,,
217174,,,,
217173,,,,
217172,,,,
217171,,,,
217170,,,,
217169,,,,
217168,,,,
217167,,,,
217166,,,,
217165,,,,
217164,,,,
217163,,,,
217162,,,,
217161,,,,
217160,,,,
217159,,,,
217158,,,,
217157,,,,
217156,,,,
217155,,,,
217154,,,,
217153,,,,
217152,,,,
217032,,,,
217031,,,,
217030,,,,
217029,,,,
217028,,,,
217027,,,,
217026,,,,
217025,,,,
217024,,,,
216965,,,,
216941,,,,
216860,0,1,,
216512,,,,
216511,,,,
216510,,,,
216509,,,,
216508,,,,
216507,,,,
216506,,,,
217624,,,,
217394,,,,
217393,,,,
217023,,,,
217022,,,,
216966,,,,
216940,,,,
216939,,,,
216355,0,1,,
216283,,1,,
230035,,,,
230000,,,,
229886,,,,
229798,,,,
218456,,,,
217948,,,,
217021,,,,
217020,,,,
217019,,,,
217018,,,,
217017,,,,
217016,,,,
217015,,,,
217014,,,,
217013,,,,
217012,,,,
217011,,,,
217010,,,,
216938,,,,
216901,,,,
216325,,,,
230104,,,,
229854,,,,
229758,,,,
218753,,,,
217961,,,,
217947,,,,
217392,,,,
217009,,,,
217008,,,,
217007,,,,
217006,,,,
217005,,,,
216995,,,,
216544,,,,
219364,,,,
218455,,,,
218454,,,,
217519,,,,
217391,,,,
217004,,,,
217003,,,,
216543,,,,
216504,,,,
216354,0,1,1,
216328,,,,
216324,,,,
216305,,,,
216270,,,,
216269,,,,
230092,,,,
219363,,,,
217526,,,,
217525,,,,
216503,,,,
216417,,,,
216304,,,,
216251,,,,
229968,,,,
229966,,,,
229965,,,,
229808,,,,
229703,,,,
229702,,,,
218751,,,,
217946,,,,
217945,,,,
217944,,,,
217943,,,,
217627,,,,
217524,,,,
217523,,,,
216994,,,,
216501,,,,
216416,,,,
216303,,,,
216302,,,,
216301,,,,
216300,,,,
216250,,,,
216243,,,,
216242,,,,
216241,,,,
229663,,,,
220071,,,,
219362,,,,
219361,,,,
218754,,,,
217942,,,,
217941,,,,
217690,0,,,
216427,,,,
216299,,,,
216298,,,,
216297,,,,
216265,,,,
216264,,,,
216249,,,,
216248,,,,
216247,,,,
216240,,,,
217522,,,,
216898,,1,,
216897,,1,,
216896,,1,,
216545,,,,
216310,,,,
216271,,1,,
217940,,,,
217146,,,,
216895,,1,,
216423,,,,
216309,,,,
216272,,1,,
216258,,,,
216213,,,,
216212,,,,
230060,,,,
229734,,,,
229666,,,,
229650,,,,
218045,,,,
218044,,,,
218043,,,,
216937,,,,
216894,,1,,
216893,,1,1,
216892,,1,,
216890,,1,,
216296,,,,
216295,,,,
216294,,,,
216222,,,,
216221,,,,
216220,,,,
216211,,,,
216210,,,,
230129,,,,
230098,,,,
230042,,,,
229971,,,,
229719,,,,
218750,,,,
218042,,,,
217145,,,,
217144,,,,
216900,,,,
216899,,,,
216891,,1,,
216889,,1,1,
216882,,1,1,
216327,,,,
216293,,,,
216292,,,,
216285,,,,
216263,,,,
216257,,,,
216256,,,,
216246,,,,
216245,,,,
217143,,,,
216500,,,,
216422,,,,
216421,,,,
216420,,,,
216419,,,,
216418,,,,
216291,,,,
216290,,,,
216289,,,,
216288,,,,
216255,,,,
216209,,,,
216208,,,,
230089,,,,
229892,,,,
229800,,,,
229754,,,,
229705,,,,
229695,,,,
223884,,,,
219360,,,,
218472,,,,
218041,,,,
218040,,,,
218039,,,,
218038,,,,
218037,,,,
217960,,,,
217689,0,,,
217434,0,,,
217142,,,,
217079,,,,
216499,,,,
216244,,,,
216054,,,,
216046,,,,
230088,,,,
230023,,,,
229717,,,,
229696,,,,
218036,,,,
218035,,,,
218034,,,,
217959,,,,
217347,,,,
217141,,,,
216883,,1,,
216498,,,,
216428,,,,
216326,0,,,
216223,,,,
216219,,,,
216218,,,,
216217,,,,
216084,,1,,
216045,,,,
215962,,,,
230087,,,,
229831,,,,
229697,,,,
218033,,,,
216879,,1,,
216866,,1,1,
216287,,,,
216207,,,,
216063,,,,
216062,,,,
216061,,,,
216060,,,,
229964,,,,
229712,,,,
229673,,,,
218032,,,,
218031,,,,
216262,,,,
216239,,,,
216059,,,,
216058,,,,
230064,,,,
229689,,,,
218030,,,,
217140,,,,
217139,,,,
216865,,1,1,
216455,,,,
216225,,,,
216206,,,,
216205,,,,
216204,,,,
216203,,,,
216202,,,,
216065,0,,,
216064,,,,
216057,,,,
215999,,1,,
215961,,,,
230086,,,,
229792,,,,
219359,,,,
218029,,,,
218028,,,,
218027,,,,
216931,,,,
216878,,1,1,
216216,,,,
215963,,,,
215957,,,,
215956,,,,
215955,,,,
215948,,,,
215947,,,,
215946,,,,
215945,,,,
215944,,,,
229963,,,,
229766,,,,
229684,,,,
218026,,,,
218025,,,,
217263,,,,
217138,,,,
217085,,,,
216198,,,,
216115,,,,
216114,,,,
216113,,,,
215987,,,,
215960,,,,
215938,,,,
215872,,,,
215830,,,,
215829,,,,
229967,,,,
229925,,,,
229662,,,,
229653,,,,
229652,,,,
218471,,,,
218108,,,,
218024,,,,
218023,,,,
217262,,,,
216881,,1,1,
216308,,,,
216261,,,,
216260,,,,
216052,,,,
216051,,,,
216050,,,,
216049,,,,
216048,,,,
215834,,,,
215828,,,,
215827,,,,
215781,,,,
230082,,,,
229784,,,,
229744,,,,
229739,,,,
218022,,,,
218021,,,,
217261,,,,
217076,,,,
216880,,1,1,
216877,,1,,
216871,,1,1,
216415,,,,
216215,,,,
215959,,,,
215942,,,,
215941,,,,
215940,,,,
215842,,,,
215841,,,,
215833,,,,
230039,,,,
217958,,,,
217957,,,,
217137,,,,
217136,,,,
217135,,,,
215864,,1,1,
215840,,,,
215832,,,,
215826,,,,
215778,,,,
230085,,,,
230084,,,,
230083,,,,
229891,,,,
229789,,,,
229732,,,,
229671,,,,
218050,0,,,
218020,,,,
218019,,,,
217260,,,,
217134,,,,
216876,,1,1,
216214,,,,
216043,,,,
215764,,,,
230053,,,,
229811,,,,
229794,,,,
229748,,,,
229735,,,,
229718,,,,
229649,,,,
218049,0,,,
218048,0,,,
218018,,,,
217956,,,,
217955,,,,
217954,,,,
217259,,,,
217258,,,,
217257,,,,
217256,,,,
217133,,,,
217132,,,,
217131,,,,
217130,,,,
217129,,,,
217128,,,,
217127,,,,
217126,,,,
217125,,,,
217124,,,,
216875,,1,1,
216042,,,,
215954,,,,
215939,,,,
215871,,,,
215825,,,,
215824,,,,
215823,,,,
215810,,,,
215762,,,,
230038,,,,
230015,,,,
230014,,,,
229827,,,,
229813,,,,
229791,,,,
229751,,,,
229745,,,,
229704,,,,
229667,,,,
229659,,,,
229657,,,,
218017,,,,
218016,,,,
218015,,,,
218014,,,,
217596,0,,,
217255,,,,
217254,,,,
217253,,,,
217252,,,,
217251,,,,
217123,,,,
216554,,,,
216307,,,,
215986,,,,
215985,,,,
215984,,,,
215983,,,,
215982,,,,
215981,,,,
215839,,,,
215838,,,,
215822,,,,
215813,,,,
215809,,,,
215779,,,,
215768,,,,
215767,,,,
215766,,,,
215702,,,,
230052,,,,
229883,,,,
229812,,,,
229796,,,,
229716,,,,
229691,,,,
218047,0,,,
218046,0,,,
218013,,,,
218012,,,,
218011,,,,
218010,,,,
218009,,,,
217953,,,,
217250,,,,
217249,,,,
217122,,,,
217121,,,,
217120,,,,
217119,,,,
217118,,,,
217117,,,,
217116,,,,
217115,,,,
217114,,,,
217113,,,,
216873,,1,1,
216553,,,,
216502,,,,
216426,,,,
216425,,,,
215837,,,,
215821,,,,
215775,,,,
215774,,,,
229802,,,,
229787,,,,
229786,,,,
229674,,,,
229647,,,,
218008,,,,
218007,,,,
218006,,,,
218005,,,,
217521,,,,
217520,,,,
217248,,,,
216888,,1,1,
216286,,,,
216089,,,,
216088,,,,
216056,,,,
215773,,,,
215701,,,,
215616,,,,
230126,,,,
230125,,,,
230070,,,,
230069,,,,
230041,,,,
229889,,,,
229888,,,,
229790,,,,
229694,,,,
229682,,,,
229661,,,,
218004,,,,
218003,,,,
217247,,,,
217246,,,,
217245,,,,
217112,,,,
217081,,,,
216885,,1,1,
216874,,1,1,
215980,,,,
215979,,,,
215978,,,,
215977,,,,
215976,,,,
215975,,,,
215974,,,,
215936,,1,1,
215700,,,,
215699,,,,
215698,,,,
215697,,,,
230120,,,,
230119,,,,
229830,,,,
229803,,,,
229750,,,,
229726,,,,
229660,,,,
229651,,,,
218002,,,,
217244,,,,
217243,,,,
217242,,,,
217241,,,,
217240,,,,
217239,,,,
216887,,1,,
216872,,1,1,
216870,,1,,
216414,,,,
216413,,,,
215998,,,,
215836,,,,
215820,,,,
215819,,,,
215780,,,,
215696,,,,
215695,,,,
215694,,,,
215693,,,,
215682,,,,
215678,,,,
215674,,,,
230068,,,,
229755,,,,
229655,,,,
217238,,,,
217237,,,,
217111,,,,
216884,,1,1,
216869,,1,,
216867,,1,1,
216306,,,,
216041,,,,
215973,,,,
215972,,,,
215971,,,,
215943,,,,
215818,,,,
215677,,,,
215673,,,,
215615,,,,
230118,,,,
230117,,,,
229688,,,,
229687,,,,
217236,,,,
217086,,,,
217077,,,,
216412,,,,
216055,,,,
216040,,,,
216039,,,,
215970,,,,
215969,,,,
215968,,,,
215894,,,,
215817,,,,
215746,,1,,
215684,,,,
215683,,,,
229991,,,,
229780,,,,
229733,,,,
229713,,,,
218001,,,,
218000,,,,
217999,,,,
217235,,,,
217234,,,,
217233,,,,
216864,,1,1,
216863,,1,1,
216112,,,,
216038,,,,
215967,,,,
215966,,,,
215965,,,,
215964,,,,
215958,,,,
215831,,,,
215816,,,,
215815,,,,
215814,,,,
215692,,,,
215691,,,,
215630,,1,,
215614,,,,
215566,,,,
230040,,,,
229887,,,,
229807,,,,
229774,,,,
229773,,,,
229709,,,,
229690,,,,
229665,,,,
217998,,,,
217232,,,,
217231,,,,
217230,,,,
217229,,,,
217228,,,,
217227,,,,
217226,,,,
216411,,,,
216410,,,,
216259,,,,
216037,,,,
216036,,,,
215812,,,,
215685,,,,
215681,,,,
215571,,,,
215570,,,,
215569,,,,
215568,,,,
215550,,,,
215549,,,,
215545,,,,
215544,,,,
229875,,,,
229874,,,,
229664,,,,
216409,,,,
216408,,,,
216407,,,,
216362,,,,
216035,,,,
216034,,,,
215690,,,,
215679,,,,
215589,,,,
215588,,,,
215565,,,,
215564,,,,
215563,,,,
215543,,,,
215504,,,,
215503,,,,
229693,,,,
229656,,,,
229648,,,,
217997,,,,
217084,,,,
217083,,,,
217082,,,,
216886,,1,,
216406,,,,
215857,,1,,
215562,,,,
215546,,,,
215542,,,,
230121,,,,
229785,,,,
229772,,,,
217225,,,,
217224,,,,
215788,,,,
215620,,,,
215561,,,,
215560,,,,
215502,,,,
215501,,,,
229776,,,,
229692,,,,
217996,,,,
217223,,,,
217078,,,,
216033,,,,
215689,,,,
215559,,,,
215558,,,,
215557,,,,
215556,,,,
215548,,,,
215541,,,,
215540,,,,
215499,,,,
230103,,,,
230067,,,,
229969,,,,
229810,,,,
229809,,,,
229781,,,,
229775,,,,
229743,,,,
229742,,,,
229724,,,,
229722,,,,
229721,,,,
229715,,,,
229669,,,,
217995,,,,
217346,,,,
217222,,,,
217221,,,,
217220,,,,
217219,,,,
217218,,,,
217217,,,,
217216,,,,
217215,,,,
217087,,,,
216930,,,,
216929,,,,
216928,,,,
216927,,,,
216926,,,,
215688,,,,
215687,,,,
215555,,,,
215554,,,,
215493,,,,
215492,,,,
230102,,,,
230066,,,,
230021,,,,
229825,,,,
229741,,,,
229740,,,,
217214,,,,
217213,,,,
217212,,,,
217211,,,,
217080,,,,
216925,,,,
216552,,,,
216546,,,,
215627,,1,,
215567,,,,
215553,,,,
215547,,,,
215495,,,,
215491,,,,
215240,,,,
230022,,,,
229824,,,,
229805,,,,
229804,,,,
229681,,,,
229679,,,,
217994,,,,
217210,,,,
217209,,,,
217208,,,,
216924,,,,
216405,,,,
216404,,,,
216403,,,,
